name,key_city,city,url,rating,description,nb_visit
Maison des Croisades,aigues mortes,Aigues-Mortes,https://www.booking.com/hotel/fr/des-croisades.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,8","300 m du centreNiveau 1 Voyage DurableSituée à Aigues-Mortes, la Maison des Croisades propose un service de location de vélos et un jardin",928
"Hôtel-Restaurant ""Chez Carrière""",aigues mortes,"Aigues-Mortes Medieval City, Aigues-Mortes",https://www.booking.com/hotel/fr/restaurant-quot-chez-carriere-quot.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from=searchresults#hotelTmpl,"8,6","100 m du centreL'Hôtel-Restaurant ""Chez Carrière"" est situé à Aigues-Mortes",619
Hotel Canal Aigues Mortes,aigues mortes,Aigues-Mortes,https://www.booking.com/hotel/fr/canal-aigues-mortes.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","0,8 km du centreNiveau 1 Voyage DurableL’hôtel Canal Aigues Mortes vous accueille sur les rives du canal, à 5 minutes à pied de la ville fortifiée",1 319
Hôtel Saint Louis,aigues mortes,"Aigues-Mortes Medieval City, Aigues-Mortes",https://www.booking.com/hotel/fr/saint-louis-aigues-mortes.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,4","100 m du centreNiveau 1 Voyage DurableSitué dans le cœur historique d'Aigues-Mortes, à 200 mètres de la Tour de Constance, l'Hôtel Saint Louis est un hôtel climatisé doté d'un centre de bien-être et d'un restaurant",1 172
Hotel Des 4 Vents,aigues mortes,Aigues-Mortes,https://www.booking.com/hotel/fr/des-4-vents.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3","1,3 km du centreNiveau 1 Voyage DurableL'Hotel Des 4 vents est situé à Aigues-Mortes, sur la côte méditerranéenne, à 40 km de Nîmes et à 35 km de Montpellier",716
Résidence Odalys Le Mas des Flamants,aigues mortes,Aigues-Mortes,https://www.booking.com/hotel/fr/residence-le-mas-des-flamants.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,0","1,1 km du centreNiveau 2 Voyage DurableSituée à l'extérieur des fortifications d'Aigues-Mortes, sur les rives du Vidourle, la Résidence Odalys Le Mas des Flamants possède une piscine et des pataugeoires",418
Hotel L'Escale,aigues mortes,Aigues-Mortes,https://www.booking.com/hotel/fr/l-39-escale-aigues-mortes.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from=searchresults#hotelTmpl,"8,1","250 m du centreSitué à Aigues-Mortes, à moins de 23 km de la salle omnisports Montpellier Arena et du parc des expositions de Montpellier, l'Hotel L'Escale propose un restaurant, un bar et une connexion Wi-Fi...8,1Très bien 452 expériences vécuesVoir les tarifs",452
Hôtel Le Médiéval,aigues mortes,Aigues-Mortes,https://www.booking.com/hotel/fr/le-medieval.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","0,6 km du centreNiveau 1 Voyage DurableL'Hôtel Le Médiéval est situé sur les rives du canal d'Aigues-Mortes, à 30 km de Montpellier",235
Oustau Camarguen Hôtel & Spa,aigues mortes,Le Grau-du-Roi,https://www.booking.com/hotel/fr/oustau-camarguen.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","7,5 km de : Aigues-MortesNiveau 1 Voyage DurableSitué près de la Camargue, à seulement 5 km du Grau-du-Roi, l'hôtel Oustau Camarguen vous accueille chaleureusement à quelques minutes du port de plaisance et de la plage",322
GOLF HOTEL,aigues mortes,La Grande Motte,https://www.booking.com/hotel/fr/golf-la-grande-motte.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from=searchresults#hotelTmpl,"8,8","7,1 km de : Aigues-MortesSitué à La Grande-Motte, à 2 km de la plage de Point-Zero, le GOLF HOTEL propose des hébergements avec une salle de sport, un bar et un jardin",1 012
Hotel Le Quetzal,aigues mortes,La Grande Motte,https://www.booking.com/hotel/fr/le-quetzal.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from=searchresults#hotelTmpl,"8,8","7,9 km de : Aigues-MortesDoté d'une piscine extérieure, l'Hotel Le Quetzal est situé au cœur de La Grande-Motte, à 300 mètres de la mer Méditerranée et de ses plages de sable et à 5 minutes à pied du centre-ville ainsi que du...8,8Superbe 1 658 expériences vécuesVoir les tarifs",1 658
"Hôtel Saint-Clair, côté Plage",aigues mortes,La Grande Motte,https://www.booking.com/hotel/fr/saint-clair-la-grande-motte.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","8 km de : Aigues-MortesNiveau 1 Voyage DurableL'Hôtel Saint-Clair, côté Plage est situé à La Grande-Motte",332
Lou Garbin,aigues mortes,Saint-Laurent-dʼAigouze,https://www.booking.com/hotel/fr/lou-garbin.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,8","7,3 km de : Aigues-MortesNiveau 1 Voyage DurableL'hôtel Lou Garbin se situe à 12 km des plages de la Camargue et à 7 km d'Aigues-Mortes",262
Hôtel Café Miramar,aigues mortes,Le Grau-du-Roi,https://www.booking.com/hotel/fr/ha-tel-miramar.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,6","5,6 km de : Aigues-MortesNiveau 1 Voyage DurableL’Hôtel Café Miramar vous accueille face à la mer, au Grau-du-Roi, à seulement 600 mètres du Seaquarium",1 105
Hôtel La Plage,aigues mortes,La Grande Motte,https://www.booking.com/hotel/fr/hoteldelaplagegrandemotte.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from=searchresults#hotelTmpl,"8,2","7,5 km de : Aigues-MortesSitué sur le front de mer, l'Hôtel La Plage vous propose des hébergements à seulement 10 minutes à pied du centre de La Grande Motte",770
Hotel Les Acacias,aigues mortes,Le Grau-du-Roi,https://www.booking.com/hotel/fr/les-acacias-le-grau-du-roi.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from=searchresults#hotelTmpl,"8,7","5,4 km de : Aigues-MortesL'Hotel Les Acacias, de style provençal, situé à 30 km de Montpellier et du Parc naturel régional de Camargue, dispose d'une terrasse et d'une bibliothèque",247
Hôtel Restaurant Splendid Camargue,aigues mortes,Le Grau-du-Roi,https://www.booking.com/hotel/fr/splendid.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,3","5,6 km de : Aigues-MortesNiveau 1 Voyage DurableSitué sur le front de mer dans le centre-ville historique du Grau-du-Roi, le Splendid Hôtel Camargue propose des chambres climatisées dotées d'une connexion Wi-Fi gratuite",1 783
SOWELL Family Grau du Roi,aigues mortes,Le Grau-du-Roi,https://www.booking.com/hotel/fr/sowell-family-grau-du-roi.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","7,1 km de : Aigues-MortesNiveau 1 Voyage DurableSitué au Grau-du-Roi, à 60 mètres de Boucanet, le SOWELL Family Grau du Roi propose une piscine extérieure, un parking privé gratuit, un jardin et une terrasse",19
Hôtel Les Corallines – Thalasso & Spa,aigues mortes,La Grande Motte,https://www.booking.com/hotel/fr/les-corallines.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","7,7 km de : Aigues-MortesNiveau 1 Voyage DurableSitué en bord de mer, à 1 minute à pied de la plage de La Grande-Motte, l’Hôtel Les Corallines – Thalasso & Spa dispose d’une piscine extérieure, d’un accès gratuit aux installations de spa et...8,1Très bien 925 expériences vécuesSituation géographique 9,3Voir les tarifs",925
Résidence Coté Mer,aigues mortes,La Grande Motte,https://www.booking.com/hotel/fr/ra-c-sidence-cota-c-mer.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=24&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,2","9,1 km de : Aigues-MortesNiveau 1 Voyage DurableSituée sur la plage du Couchant à La Grande-Motte, cette résidence propose un hébergement moderne avec connexion Wi-Fi gratuite",581
Le Spinaker,aigues mortes,Le Grau-du-Roi,https://www.booking.com/hotel/fr/le-spinaker.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1406800&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=25&hapos=25&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=8e996a8c6cd40e60&srepoch=1688224154&from=searchresults#hotelTmpl,"8,2","6,9 km de : Aigues-MortesSitué au Grau-du-Roi, à 20 minutes à pied de la plage et de l’aquarium marin Seaquarium, Le Spinaker propose une piscine extérieure ouverte en saison",265
Les Roches Brunes,collioure,Collioure,https://www.booking.com/hotel/fr/les-roches-brunes-collioure.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=d1666a8d97f5006f&srepoch=1688224156&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"9,1","0,7 km du centrePlage à proximitéÀ 100 m de la plageNiveau 1 Voyage DurableSitué à Collioure, à 70 mètres de la plage de Balette, l'établissement Les Roches Brunes propose un jardin, un parking privé gratuit, une terrasse et un restaurant",752
Hôtel La Casa Pairal,collioure,Collioure,https://www.booking.com/hotel/fr/hotelcasapairal.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=d1666a8d97f5006f&srepoch=1688224156&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,8","200 m du centrePlage à proximitéÀ 250 m de la plageNiveau 1 Voyage DurableSitué à 250 mètres de la plage et du port de Collioure, l’Hôtel La Casa Pairal propose un jardin fleuri exotique et une piscine extérieure chauffée",903
Le Madeloc Hôtel & Spa,collioure,Collioure,https://www.booking.com/hotel/fr/madeloc.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=d1666a8d97f5006f&srepoch=1688224156&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,9","0,6 km du centrePlage à proximitéÀ 550 m de la plageNiveau 1 Voyage DurableSitué à 500 mètres du centre-ville de Collioure et à 10 minutes à pied de la plage, l'hôtel Madeloc propose une piscine extérieure chauffée ouverte toute l'année, un solarium sur le toit, un jacuzzi...8,9Superbe 799 expériences vécuesVoir les tarifs",799
Le Relais Des Trois Mas,collioure,Collioure,https://www.booking.com/hotel/fr/le-relais-des-trois-mas.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=d1666a8d97f5006f&srepoch=1688224156&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7","0,6 km du centreFront de merNiveau 1 Voyage DurableDoté d'une terrasse avec piscine donnant sur la mer Méditerranée, l'établissement Le Relais Des Trois Mas propose un hébergement confortable dans un cadre provençal",233
Hôtel la Bona Casa,collioure,Collioure,https://www.booking.com/hotel/fr/la-bona-casa.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=d1666a8d97f5006f&srepoch=1688224156&from=searchresults#hotelTmpl,"8,5","100 m du centrePlage à proximitéÀ 200 m de la plageL'Hôtel la Bona Casa est situé dans le centre historique de Collioure, à seulement 300 mètres du château royal et de la plage",1 059
La Frégate,collioure,Collioure,https://www.booking.com/hotel/fr/la-fra-c-gate-collioure.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=d1666a8d97f5006f&srepoch=1688224156&from=searchresults#hotelTmpl,"8,3","200 m du centrePlage à proximitéÀ 150 m de la plageSitué à Collioure, l'établissement La Frégate possède un bar, un restaurant, une terrasse et un salon commun",1 226
Hotel Le Bon Port,collioure,Collioure,https://www.booking.com/hotel/fr/le-bon-port.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=d1666a8d97f5006f&srepoch=1688224156&from=searchresults#hotelTmpl,"8,1","0,6 km du centreFront de merSitué à quelques mètres du moulin à vent de La Cortina, l’Hotel Le Bon Port surplombe élégamment la mer et la baie de Collioure, son château royal et le célèbre clocher de Notre Dame des Anges",370
Le Mas des Citronniers,collioure,Collioure,https://www.booking.com/hotel/fr/lesmasdescitronniers.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=d1666a8d97f5006f&srepoch=1688224156&from=searchresults#hotelTmpl,"8,1","100 m du centrePlage à proximitéÀ 250 m de la plageSitué dans le centre de Collioure, à seulement 250 mètres de la plage, le Mas des Citronniers propose des chambres climatisées dans un bâtiment traditionnel catalan",1 279
Hôtel des Templiers,collioure,Collioure,https://www.booking.com/hotel/fr/ha-tel-des-templiers.fr.html?label=en-fr-booking-desktop-Akb7DsuMl_04Kj1fagYeEgS652796016858%3Apl%3Ata%3Ap1%3Ap2%3Aac%3Aap%3Aneg%3Afi%3Atikwd-65526620%3Alp9056548%3Ali%3Adec%3Adm&aid=2311236&ucfs=1&arphpl=1&dest_id=-1421032&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=bayesian_review_score&nflt=ht_id%3D204%3Breview_score%3D90%3Breview_score%3D80&srpvid=d1666a8d97f5006f&srepoch=1688224156&from=searchresults#hotelTmpl,"8,0","250 m du centrePlage à proximitéÀ 100 m de la plageComportant 2 000 œuvres d'art originales de peintres du XXe siècle y ayant séjourné, l'Hôtel des Templiers est situé à 200 mètres du château royal de Collioure",826
